freq,amp_thresh,goer_thresh,acc,precision,recall,f1,specificity,tp,tn,fp,fn
59711.22497013618,0.0006149993484828913,7.923425842648718e-06,0.471,0.47047047047047047,1.0,0.6398910823689585,0.0018867924527945887,470,1,529,0
68308.53306371429,0.0003148781185102571,5.140477644479349e-07,0.512,0.512,1.0,0.6772486772486772,0.0,512,0,488,0
39365.73408226318,0.0007911368522426725,3.5759229618082817e-06,0.51,0.5095095095095095,1.0,0.6750663129973474,0.0020366598777589273,509,1,490,0
29378.05374830024,0.005532361071381885,8.406774390048387e-07,0.524,0.524,1.0,0.6876640419947506,0.0,524,0,476,0
41305.695554328464,0.0005761086344394891,1.7905249855529922e-07,0.507,0.507,1.0,0.6728599867285998,0.0,507,0,493,0
23359.925394114467,0.004031905884658836,1.2967995435396464e-07,0.496,0.496,1.0,0.6631016042780749,0.0,496,0,504,0
89014.08094529647,0.002173064978118165,1.049411893620287e-06,0.503,0.503,1.0,0.669328010645376,0.0,503,0,497,0
90002.13798422353,0.0002474004475470407,1.8011299377468538e-06,0.516,0.5150300601202404,1.0,0.6798941798941799,0.004115226337363884,514,2,484,0
74126.90445173663,0.00044649097093079905,4.113100688503813e-07,0.489,0.4879759519038076,1.0,0.6558922558922559,0.0038986354775068493,487,2,511,0
63779.391426470946,0.009109119790400454,1.103242254391167e-07,0.518,0.518,1.0,0.6824769433465085,0.0,518,0,482,0
28989.81655951008,0.0007538467915322513,1.5806654953595793e-06,0.507,0.507,1.0,0.6728599867285998,0.0,507,0,493,0
97740.47945137674,0.00010403014428126224,8.311921111437608e-06,0.482,0.48144433299899697,0.997920997920998,0.6495263870094723,0.003853564547131916,480,2,517,1
63958.1224613221,0.0002103909235244428,3.4302816051672574e-07,0.501,0.5005005005005005,1.0,0.66711140760507,0.00199999999996,500,1,499,0
78274.52404985859,0.00019185470201145364,2.2717819672685293e-06,0.487,0.48597194388777554,1.0,0.6540795684423466,0.0038834951455556602,485,2,513,0
52417.557804822325,0.0004220630053631614,2.94905473867823e-07,0.476,0.476,1.0,0.6449864498644986,0.0,476,0,524,0
51860.326234073036,0.001525855624446341,4.261616708980394e-06,0.486,0.486,1.0,0.6541049798115747,0.0,486,0,514,0
85069.27696053636,0.00011700735838667988,6.723417334737868e-07,0.523,0.5225225225225225,1.0,0.6863905325443787,0.002092050209161254,522,1,477,0
74166.69450710202,0.00029194890037961244,1.512299760425362e-06,0.488,0.48697394789579157,1.0,0.6549865229110512,0.003891050583581886,486,2,512,0
99740.36205455246,0.001106733490948065,3.5711362832848004e-07,0.512,0.512,1.0,0.6772486772486772,0.0,512,0,488,0
54132.75404661686,0.00019478321591400168,7.888754874231982e-06,0.486,0.4844533600802407,1.0,0.6527027027027027,0.005802707930255267,483,3,514,0
51100.24635398873,0.0001756974692412303,7.789596066887722e-06,0.485,0.485,1.0,0.6531986531986532,0.0,485,0,515,0
37428.693419965435,0.00014176763865829942,4.526152101780502e-06,0.474,0.47347347347347346,1.0,0.6426630434782609,0.0018975332067951132,473,1,526,0
59811.81478143681,0.00039171164799382894,2.6202310636461053e-06,0.482,0.48044132397191575,1.0,0.6490514905149052,0.005758157389524795,479,3,518,0
57763.85668378801,0.0002555791531309501,2.421183112694282e-06,0.495,0.4944944944944945,1.0,0.6617548559946417,0.00197628458494118,494,1,505,0
46904.87535254577,0.00042722887133175635,6.932636633614621e-06,0.519,0.519,1.0,0.6833443054641212,0.0,519,0,481,0
59490.28609430491,0.0003342318028277083,2.7877258529692524e-06,0.52,0.5190380761523046,1.0,0.683377308707124,0.004149377593274909,518,2,480,0
59437.65384200876,0.00055407794199214,5.2785188090840565e-06,0.497,0.49497991967871485,1.0,0.6621893888515782,0.0078895463509292,493,4,503,0
45241.4136813078,0.0006329488378102302,5.404859405156704e-06,0.513,0.513,1.0,0.6781229345670853,0.0,513,0,487,0
35090.38434559726,0.0014517090785805134,9.18699771086485e-06,0.514,0.514,1.0,0.678996036988111,0.0,514,0,486,0
57214.96941249722,0.001067314928971951,5.8715302355505275e-06,0.501,0.49949849548645936,1.0,0.6662207357859532,0.005976095617410835,498,3,499,0
69413.44821378452,0.002501841745008368,6.1846998482796595e-06,0.513,0.5110441767068273,1.0,0.6764119601328904,0.00814663951103571,509,4,487,0
69999.9976740998,0.002742579636874989,5.530956358892282e-06,0.529,0.5271084337349398,1.0,0.6903353057199211,0.008421052631401662,525,4,471,0
67118.27120864176,0.002800752278478985,5.464756779094865e-06,0.491,0.4884422110552764,1.0,0.6563133018230926,0.009727626458954716,486,5,509,0
69673.71060181574,0.0029049146448467504,3.592433238606481e-06,0.499,0.49799599198396793,1.0,0.6648829431438127,0.003976143141074033,497,2,501,0
68081.60374145758,0.0026079419734909345,5.599426265365964e-06,0.493,0.493,1.0,0.6604152712659076,0.0,493,0,507,0
83168.65536331691,0.004412072911887134,3.24282522340017e-06,0.533,0.5315947843530592,1.0,0.6941715782580222,0.006382978723268447,530,3,467,0
66468.50953118593,0.00707557048734796,9.824847207226424e-06,0.499,0.4974924774322969,1.0,0.6644340254521098,0.0059523809522628495,496,3,501,0
76295.15809326449,0.0020176306577732624,4.214272974562069e-06,0.498,0.4969939879759519,1.0,0.6639892904953146,0.003968253968175233,496,2,502,0
20413.28481327884,0.004161181835185206,6.271383114465043e-06,0.487,0.487,1.0,0.6550100874243443,0.0,487,0,513,0
80484.22372855038,0.0028030151146966626,4.8101875518660255e-06,0.485,0.48396793587174347,1.0,0.6522619851451722,0.003868471953503511,483,2,515,0
70214.33938464173,0.005746193282252975,1.217267815357794e-06,0.512,0.5115115115115115,1.0,0.6768211920529801,0.002044989775009305,511,1,488,0
48173.52935016864,0.0014894801008605721,3.4479938608248725e-06,0.474,0.474,1.0,0.6431478968792401,0.0,474,0,526,0
84046.1467316723,0.0036612317152515104,3.3683543425615303e-06,0.475,0.47394789579158314,1.0,0.6430999320190347,0.0037950664135902265,473,2,525,0
62576.66423211215,0.005067174441626353,1.95809291161751e-06,0.516,0.5145436308926781,1.0,0.6794701986754967,0.006160164270920736,513,3,484,0
90181.01688519673,0.003578834742079615,6.5265999793920385e-06,0.496,0.4934673366834171,1.0,0.6608344549125168,0.009823182711005438,491,5,504,0
89507.3141203358,0.00212627704816171,6.857003104554261e-06,0.538,0.5376128385155466,0.9981378026070763,0.6988265971316818,0.004319654427552491,536,2,461,1
94151.83211907708,0.003348345624056958,9.990843080271866e-06,0.496,0.4934673366834171,1.0,0.6608344549125168,0.009823182711005438,491,5,504,0
92315.89501055432,0.003454077425322233,9.906280260700404e-06,0.493,0.4924924924924925,1.0,0.6599597585513078,0.0019685039369691237,492,1,507,0
92133.42501758429,0.006790678205439512,6.973938974958725e-06,0.522,0.5200803212851406,1.0,0.6842800528401585,0.008298755186549819,518,4,478,0
93705.56001284895,0.00889338143524579,7.542776771322223e-06,0.533,0.5315947843530592,1.0,0.6941715782580222,0.006382978723268447,530,3,467,0
97993.94127210593,0.005499547264763296,4.5195469331955295e-06,0.506,0.5050100200400801,1.0,0.6711051930758988,0.004032258064434834,504,2,494,0
87079.73425554788,0.006898360976288895,1.5689852791454633e-07,0.486,0.486,1.0,0.6541049798115747,0.0,486,0,514,0
73982.08415702895,0.001746245835951534,6.4099556671825075e-06,0.502,0.501002004008016,1.0,0.6675567423230975,0.00399999999992,500,2,498,0
79724.3246307257,0.0031625001059184606,7.933554603985675e-06,0.517,0.5155466399197592,1.0,0.6803441429516877,0.006172839506045826,514,3,483,0
72868.0326822711,0.002448312970310483,6.941040943369529e-07,0.508,0.5070140280561122,1.0,0.6728723404255319,0.004048582995869462,506,2,492,0
94092.21437668252,0.0068722089073411045,3.954451625199822e-06,0.483,0.48144433299899697,1.0,0.6499661475964793,0.005769230769119823,480,3,517,0
41160.74236760693,0.004645635493305464,6.476712759805731e-06,0.495,0.495,1.0,0.6622073578595318,0.0,495,0,505,0
77988.4359210778,0.0018302699631371922,8.487198450988561e-06,0.48,0.47843530591775324,1.0,0.6472184531886025,0.005736137667194338,477,3,520,0
86184.64050374666,0.009558361002853113,5.49121216011911e-06,0.482,0.4783484390735146,1.0,0.6471389645776566,0.013333333333079365,475,7,518,0
87093.03154723918,0.009214072192410714,2.938380328808102e-06,0.519,0.5185185185185185,1.0,0.6829268292682927,0.0020746887966374547,518,1,481,0
82659.43983800334,0.007954841363171311,5.03233614556444e-06,0.485,0.4818913480885312,1.0,0.6503733876442634,0.01151631477904959,479,6,515,0
82004.84013975349,0.007776011540029881,5.081208345170879e-06,0.506,0.5040160642570282,1.0,0.6702269692923899,0.008032128513894937,502,4,494,0
94575.127949113,0.006053896087554061,7.487428230853843e-06,0.482,0.4819639278557114,0.9979253112033195,0.65,0.0019305019304646622,481,1,517,1
99901.82023848098,0.008259102027255895,4.081126763407541e-06,0.488,0.48697394789579157,1.0,0.6549865229110512,0.003891050583581886,486,2,512,0
87974.09200210492,0.0038657109038562633,8.76379634350801e-06,0.486,0.48597194388777554,0.9979423868312757,0.6536388140161725,0.001945525291790943,485,1,513,1
90942.14777208366,0.004907674334411193,2.6166556308349393e-07,0.515,0.5145145145145145,1.0,0.6794448116325181,0.002057613168681942,514,1,485,0
27396.30091579823,0.006055772581910693,5.130086474346198e-06,0.511,0.511,1.0,0.6763732627399074,0.0,511,0,489,0
76090.14092441504,0.009939867858038857,5.646035293555015e-06,0.521,0.5176233635448136,1.0,0.6821499668214996,0.014403292180773594,514,7,479,0
65455.48957408955,0.00999752447016996,5.739292422494906e-06,0.527,0.5241448692152918,1.0,0.6877887788778878,0.012526096033141417,521,6,473,0
62459.44688934776,0.008285464008785538,2.200885064843677e-06,0.482,0.48148148148148145,1.0,0.65,0.001926782273565958,481,1,518,0
65171.71326495762,0.007897939640750341,3.94145671450112e-06,0.49,0.4884653961885657,1.0,0.6563342318059299,0.005847953216260274,487,3,510,0
76274.95853389331,0.00990512027131178,3.0118276243860877e-06,0.47,0.46893787575150303,1.0,0.6384720327421555,0.003759398496169936,468,2,530,0
72594.623058589,0.00989745696274834,5.503148788158402e-06,0.531,0.5267406659939455,1.0,0.6900198281559815,0.01882845188245129,522,9,469,0
72533.9391613115,0.009470140780330713,4.845786465243722e-06,0.498,0.4974974974974975,1.0,0.6644385026737968,0.0019880715705370166,497,1,502,0
83461.67229474484,0.009951094144713785,5.805278562590804e-06,0.477,0.47112462006079026,0.9978540772532188,0.6400550584996559,0.022471910111938727,465,12,522,1
83219.58824759896,0.009784481505106368,5.84390050069019e-06,0.5,0.49748743718592964,1.0,0.6644295302013423,0.009900990098813841,495,5,500,0
84682.17720296842,0.009932385663745082,3.647699119943788e-06,0.535,0.5340681362725451,1.0,0.6962769431743958,0.004282655246160971,533,2,465,0
80021.16195347196,0.007394363575168105,5.938287920578522e-06,0.502,0.4984894259818731,1.0,0.6653225806451613,0.013861386138339378,495,7,498,0
76467.0496230647,0.007737356531566574,4.515794487425341e-06,0.506,0.5045135406218656,1.0,0.6706666666666666,0.006036217303701484,503,3,494,0
79631.63123096612,0.006313817552659069,5.700572955249856e-06,0.501,0.5,1.0,0.6666666666666666,0.003992015967984191,499,2,499,0
81969.50378936603,0.00861893865865132,5.949671928542696e-06,0.507,0.5040241448692153,1.0,0.6702341137123746,0.012024048095951421,501,6,493,0
55039.161393088165,0.008438457954324803,2.6530033553262045e-06,0.525,0.5245245245245245,1.0,0.6881155613919895,0.0021008403360903184,524,1,475,0
72310.69523019817,0.007326709372688566,5.902592735951399e-06,0.5,0.49849548645937813,1.0,0.6653279785809906,0.005964214711611049,497,3,500,0
82826.66550936927,0.009911915342303389,7.305972648821682e-06,0.52,0.5166163141993958,1.0,0.6812749003984063,0.014373716632148384,513,7,480,0
81611.9388289084,0.0085543149177055,7.186164026280629e-06,0.521,0.5176233635448136,1.0,0.6821499668214996,0.014403292180773594,514,7,479,0
76474.6857790809,0.005484762248764213,7.327399864719901e-06,0.476,0.4749498997995992,1.0,0.6440217391304348,0.003802281368749006,474,2,524,0
78771.9098895972,0.00897424195973654,8.592138962771015e-06,0.505,0.5040160642570282,0.9980119284294234,0.6697798532354903,0.006036217303701484,502,3,494,1
85341.24625941197,0.0066249139079375165,6.804327868274201e-06,0.503,0.5015045135406219,1.0,0.6680026720106881,0.00599999999988,500,3,497,0
71301.26936114913,0.008942677015572413,8.341269184922789e-06,0.515,0.5125881168177241,0.9980392156862745,0.6773120425815037,0.012244897958933777,509,6,484,1
67042.29830072321,0.00715706404184415,9.007560813517487e-06,0.523,0.5206030150753769,1.0,0.6847323198942499,0.010373443983187272,518,5,477,0
71096.35704104873,0.009998181447186161,8.175961758775766e-06,0.515,0.5110887096774194,1.0,0.676450967311541,0.016227180527054214,507,8,485,0
63013.60851829394,0.005536221667063795,1.3436046021168714e-06,0.506,0.5045135406218656,1.0,0.6706666666666666,0.006036217303701484,503,3,494,0
73959.98915360491,0.009962504634806784,7.79875023805546e-06,0.51,0.5060483870967742,1.0,0.6720214190093708,0.016064257027789873,502,8,490,0
75111.90436239113,0.009936061219240924,7.538581204183467e-06,0.522,0.5171717171717172,1.0,0.681757656458056,0.02049180327826861,512,10,478,0
68890.66120090024,0.00735735250153299,8.172507095669301e-06,0.46,0.4589178356713427,1.0,0.6291208791208791,0.0036900369003009218,458,2,540,0
74607.82621856243,0.000847919799467845,7.196215822525988e-06,0.53,0.5285857572718154,1.0,0.6916010498687664,0.006342494714453647,527,3,470,0
79542.58159385908,0.008805999775086972,7.479894328671095e-06,0.508,0.5065326633165829,0.998019801980198,0.672,0.008080808080644831,504,4,491,1
35342.1911371574,0.006272430631026872,9.096637879098213e-06,0.508,0.508,1.0,0.6737400530503979,0.0,508,0,492,0
74313.64468187142,0.007707569680480825,6.4754630976292374e-06,0.503,0.5015045135406219,1.0,0.6680026720106881,0.00599999999988,500,3,497,0
86602.02520885279,0.00889284039867051,9.917128364048896e-06,0.501,0.49899396378269617,0.9979879275653923,0.6653252850435949,0.009940357852685083,496,5,498,1
71022.9961145533,0.006699430859669246,4.930563456920162e-07,0.508,0.5060240963855421,1.0,0.672,0.008064516128869667,504,4,492,0
60541.55968584388,0.009960180545464867,4.749802275093765e-06,0.507,0.5055165496489469,1.0,0.6715522984676882,0.00604838709665225,504,3,493,0
76998.8269374991,0.008110946289252206,5.434235644587455e-06,0.498,0.4959839357429719,1.0,0.6630872483221476,0.00790513833976472,494,4,502,0
65176.12679070613,0.009952270155015017,9.974504452730077e-07,0.514,0.5105740181268882,1.0,0.676,0.014198782961172439,507,7,486,0
80584.64739933387,0.008931036489818042,8.910721260617228e-07,0.495,0.4934804413239719,1.0,0.6608462055070518,0.005905511810907372,492,3,505,0
67823.44450561813,0.007338199733478424,8.393979953078772e-07,0.498,0.4974974974974975,1.0,0.6644385026737968,0.0019880715705370166,497,1,502,0
89553.18151687148,0.008468511630669941,7.880597259322959e-06,0.49,0.48743718592964824,1.0,0.6554054054054054,0.00970873786388915,485,5,510,0
74106.28408538211,0.009272071394210895,1.1624415230628257e-06,0.473,0.47194388777555113,1.0,0.6412525527569776,0.0037807183364124627,471,2,527,0
69458.38480238002,0.007679245469242679,1.639367133278794e-06,0.482,0.48148148148148145,1.0,0.65,0.001926782273565958,481,1,518,0
97073.29604687405,0.009974557244978314,4.41380291060576e-06,0.512,0.5080645161290323,1.0,0.6737967914438503,0.016129032257739335,504,8,488,0
96508.81850720997,0.005134061596646485,9.890505996956519e-07,0.502,0.502,1.0,0.6684420772303595,0.0,502,0,498,0
81476.34345001612,0.0064567478979984634,4.341715175068718e-06,0.486,0.486,1.0,0.6541049798115747,0.0,486,0,514,0
85571.16755763086,0.009378847864613238,5.341367434829983e-06,0.51,0.5090361445783133,0.9980314960629921,0.6742021276595744,0.006097560975485822,507,3,489,1
88886.38187961336,0.00836895414964022,6.822325747279982e-06,0.481,0.4794383149448345,1.0,0.648135593220339,0.0057471264366715106,478,3,519,0
96230.23833212504,0.0012244910112359393,6.441962772657396e-06,0.5,0.49748743718592964,1.0,0.6644295302013423,0.009900990098813841,495,5,500,0
76870.26152897751,0.009963011045895467,6.128983645757629e-06,0.463,0.46138415245737213,1.0,0.6314344543582704,0.0055555555554526745,460,3,537,0
83427.79745312422,0.007281227840766267,3.7794010803529864e-06,0.476,0.4754754754754755,1.0,0.6445047489823609,0.0019047619047256235,475,1,524,0
74541.3607328148,0.009983824607051547,6.252747554887455e-07,0.535,0.5331325301204819,1.0,0.6954813359528488,0.008528784648005782,531,4,465,0
92235.69195482017,0.00810552447108895,7.740569844876198e-06,0.48,0.4794383149448345,0.9979123173277662,0.6476964769647696,0.0038387715930165303,478,2,519,1
78310.07662986376,0.00880629463942072,4.952884860095515e-06,0.513,0.5125125125125125,1.0,0.6776968894771674,0.002049180327826861,512,1,487,0
87430.46959577371,0.005821456567299795,6.9476611418021774e-06,0.499,0.4964824120603015,1.0,0.6635325721961047,0.009881422924705901,494,5,501,0
64511.196871781256,0.006939220541951368,9.29931567764323e-06,0.495,0.4929718875502008,1.0,0.660390047074647,0.00785854616880435,491,4,505,0
65348.87707749526,0.009886889898722715,5.772735692535851e-06,0.518,0.5141129032258065,1.0,0.6790945406125166,0.016326530611911704,510,8,482,0
72659.29666542729,0.009163766080166065,4.6499593485871385e-06,0.507,0.5065065065065065,1.0,0.6724252491694352,0.002024291497934731,506,1,493,0
66377.31385394713,0.008032317727223473,6.244713016686751e-06,0.518,0.5165496489468405,1.0,0.6812169312169312,0.006185567010181741,515,3,482,0
79988.8959349065,0.009269971438898308,5.51806683951571e-06,0.485,0.48293172690763053,1.0,0.6513202437373053,0.007707129094263832,481,4,515,0
61066.26010047035,0.00755248256762699,7.522921046731759e-06,0.508,0.5070140280561122,1.0,0.6728723404255319,0.004048582995869462,506,2,492,0
70243.30583446262,0.009941083215189335,8.087835065851258e-06,0.531,0.5287009063444109,0.9980988593155894,0.6912442396313364,0.012658227847834214,525,6,468,1
83336.78547613353,0.008352572725853068,5.209889344487014e-06,0.494,0.4919678714859438,1.0,0.6594885598923284,0.007843137254748174,490,4,506,0
75167.83857470969,0.006688122529930782,7.062086261699134e-06,0.489,0.4879759519038076,1.0,0.6558922558922559,0.0038986354775068493,487,2,511,0
78019.50177717303,0.008703192271912847,4.427689859752784e-06,0.503,0.5015045135406219,1.0,0.6680026720106881,0.00599999999988,500,3,497,0
58174.56536245178,0.007722666281892047,5.930430369272641e-06,0.501,0.5,1.0,0.6666666666666666,0.003992015967984191,499,2,499,0
71327.97526353179,0.009888864430436592,8.816343958381901e-06,0.514,0.5110663983903421,1.0,0.6764314247669774,0.012195121950971643,508,6,486,0
69132.20868955561,0.00950923290361625,8.356282802359012e-06,0.51,0.5085255767301906,1.0,0.6742021276595744,0.006085192697645331,507,3,490,0
72079.08120764206,0.008673973627233442,6.7682122539232135e-06,0.481,0.4794383149448345,1.0,0.648135593220339,0.0057471264366715106,478,3,519,0
67382.45999736825,0.009995587684937055,7.814256337208682e-06,0.542,0.5401606425702812,1.0,0.7014341590612777,0.008658008657821256,538,4,458,0
63624.84568079834,0.00806438683380136,6.267949980580622e-06,0.505,0.5035105315947843,1.0,0.6697798532354903,0.006024096385421202,502,3,495,0
50109.3200728037,0.0005007140035797138,9.28925186270887e-06,0.526,0.526,1.0,0.6893840104849279,0.0,526,0,474,0
70262.66681784287,0.006995282580149635,7.20967561434671e-06,0.507,0.5050200803212851,1.0,0.6711140760507005,0.008048289738268646,503,4,493,0
56047.90227864139,0.009086531288508342,5.560458626399073e-06,0.486,0.4849699398797595,1.0,0.6531713900134952,0.0038759689921729463,484,2,514,0
84974.84205210581,0.009971942126205894,4.953026393695688e-06,0.508,0.5065326633165829,0.998019801980198,0.672,0.008080808080644831,504,4,491,1
80353.07690433618,0.006140688558733792,8.08433818157724e-06,0.525,0.5235707121364093,1.0,0.6872942725477288,0.006276150627483762,522,3,475,0
65498.391126282084,0.008405713694693213,5.777703522178423e-06,0.482,0.48044132397191575,1.0,0.6490514905149052,0.005758157389524795,479,3,518,0
75766.25726609837,0.008892496274514505,4.086870614087534e-06,0.525,0.5240480961923848,1.0,0.6877054569362262,0.0041928721173125185,523,2,475,0
65940.39789460429,0.007627600805236429,6.22788384557102e-06,0.515,0.5135406218655968,1.0,0.6785950960901259,0.006147540983480583,512,3,485,0
73511.97040707695,0.009994379223219989,6.699047148859181e-06,0.511,0.5090361445783133,1.0,0.6746506986027944,0.008113590263527107,507,4,489,0
25700.714368998593,0.00909909016431125,2.225214247932068e-07,0.493,0.493,1.0,0.6604152712659076,0.0,493,0,507,0
68465.0367843648,0.008170023160532794,5.36493542310619e-06,0.477,0.47647647647647645,1.0,0.6454237288135594,0.0019083969465284658,476,1,523,0
81728.07816019552,0.007142301755943671,1.0573829084772813e-06,0.522,0.5200803212851406,1.0,0.6842800528401585,0.008298755186549819,518,4,478,0
78140.03141598593,0.009956414151113814,7.368925459028981e-06,0.482,0.48096192384769537,1.0,0.6495263870094723,0.0038461538460798817,480,2,518,0
89767.81645106034,0.009157305914956062,8.295598662317855e-06,0.513,0.5100603621730382,1.0,0.6755496335776149,0.012170385395290662,507,6,487,0
71381.00774869512,0.0001373996591550397,5.879687962550672e-06,0.505,0.5040080160320641,1.0,0.670219853431046,0.004024144869134323,503,2,495,0
32189.015516517575,0.008431527919293266,8.800155476828173e-06,0.475,0.475,1.0,0.6440677966101694,0.0,475,0,525,0
62291.31066210885,0.009088185004368868,8.000756933924842e-06,0.498,0.4959839357429719,1.0,0.6630872483221476,0.00790513833976472,494,4,502,0
70724.33758874958,0.007874001456913514,6.8511964862549416e-06,0.519,0.5170682730923695,1.0,0.6816677696889477,0.008247422680242322,515,4,481,0
75259.59178935036,0.008926351800089377,9.743009524444204e-06,0.477,0.4754262788365095,1.0,0.6444595513256288,0.005703422053123509,474,3,523,0
72360.3124630194,0.00992420554003264,1.399931169287274e-06,0.504,0.5010060362173038,1.0,0.6675603217158177,0.01195219123482167,498,6,496,0
64534.5315019026,0.007395128704273222,7.438800322926901e-07,0.453,0.45135406218655966,1.0,0.6219765031098825,0.005454545454446281,450,3,547,0
67864.23298854477,0.008435065579839338,1.1520366734473446e-07,0.495,0.495,1.0,0.6622073578595318,0.0,495,0,505,0
77783.34793586348,0.009169461682882825,7.452211033011968e-06,0.51,0.5090725806451613,0.9940944881889764,0.6733333333333333,0.010162601625809703,505,5,487,3
81939.72604020157,0.006452092753849655,6.305028742277508e-06,0.514,0.5125628140703518,0.9980430528375733,0.6772908366533864,0.00817995910003722,510,4,485,1
44808.674018648235,0.007589632996908215,4.7184386523712745e-06,0.515,0.515,1.0,0.6798679867986799,0.0,515,0,485,0
71017.89390227989,0.009751620523654123,8.652938969991427e-06,0.504,0.5025075225677031,1.0,0.6688918558077437,0.006012024047975711,501,3,496,0
74157.17086997587,0.009326177726529244,8.912495658178301e-06,0.505,0.5045045045045045,1.0,0.6706586826347305,0.002016129032217417,504,1,495,0
68800.4658071897,0.009986308873040209,8.452501087128801e-06,0.498,0.4934409687184662,1.0,0.6608108108108108,0.01761252446149486,489,9,502,0
69015.3232030991,0.00857405942467404,7.913874285775689e-06,0.472,0.47147147147147145,1.0,0.6408163265306123,0.0018903591682062314,471,1,528,0
41928.078775255395,0.009982475158908077,6.6587176339346765e-06,0.507,0.5055165496489469,1.0,0.6715522984676882,0.00604838709665225,504,3,493,0
85363.6910063052,0.008253404039410325,5.328740895519771e-06,0.51,0.5090180360721442,1.0,0.6746347941567065,0.004065040650323881,508,2,490,0
66562.18508527211,0.007913796415049957,9.949504439551374e-06,0.481,0.47995991983967934,1.0,0.6486120514556534,0.0038387715930165303,479,2,519,0
61822.83510684481,0.008938710095630902,7.314263458000799e-06,0.497,0.49599198396793587,1.0,0.6630944407233758,0.003960396039525537,495,2,503,0
76910.81817836664,0.0007008758518303525,5.956468520884835e-06,0.509,0.5080160320641283,1.0,0.6737541528239203,0.004056795131763553,507,2,491,0
73369.06184481118,0.0003499587063958722,6.8990277884102095e-06,0.534,0.5311871227364185,1.0,0.6938239159001314,0.01271186440651034,528,6,466,0
73237.71019662979,0.009139154268399617,6.644268629742744e-06,0.527,0.5246231155778894,1.0,0.6882003955174687,0.01046025104580627,522,5,473,0
79531.6291629352,0.0003505812206956353,8.224769449363663e-06,0.499,0.4974924774322969,1.0,0.6644340254521098,0.0059523809522628495,496,3,501,0
75377.84204207196,0.00817190821053119,5.741950392376729e-06,0.498,0.4959839357429719,1.0,0.6630872483221476,0.00790513833976472,494,4,502,0
59399.64068612133,0.009157308978315239,7.192196731660078e-06,0.52,0.5175879396984925,1.0,0.6821192052980133,0.010309278350302901,515,5,480,0
69797.0109156861,0.007073420154715672,5.024960745223467e-06,0.499,0.4964824120603015,1.0,0.6635325721961047,0.009881422924705901,494,5,501,0
64100.4443146045,0.00021257215660620217,6.473362670692224e-06,0.508,0.5075075075075075,1.0,0.6733067729083665,0.0020283975658817767,507,1,492,0
99362.48800209715,0.009892920352914166,7.590030131954279e-06,0.52,0.5166498486377397,0.9980506822612085,0.6808510638297872,0.016427104722455295,512,8,479,1
99342.39462349017,0.001330213011719436,7.487324813583453e-06,0.497,0.4939637826961771,1.0,0.6612794612794612,0.011787819253206527,491,6,503,0
90427.61441574531,0.009626025792713442,5.852281018705484e-06,0.489,0.48694779116465864,1.0,0.6549628629304524,0.0077669902911113205,485,4,511,0
95945.87549084197,0.0008903824031732987,4.23101391982612e-06,0.498,0.4949596774193548,0.9979674796747967,0.6617250673854448,0.013779527558783868,491,7,501,1
94912.4102649412,0.0009500279834816232,4.319209292778737e-06,0.503,0.5025075225677031,0.99800796812749,0.6684456304202802,0.004016064256947468,501,2,496,1
99695.61533141737,0.001671319823261616,4.939819533480403e-06,0.49,0.48897795591182364,1.0,0.6567967698519516,0.003906249999923706,488,2,510,0
93103.77177474389,0.0002905172203785464,9.410879984848696e-07,0.517,0.5165165165165165,1.0,0.6811881188118812,0.0020661157024366504,516,1,483,0
87783.5333021242,0.0004826424814022507,3.151629646215518e-06,0.489,0.4879759519038076,1.0,0.6558922558922559,0.0038986354775068493,487,2,511,0
94836.62487042544,0.00010678236570912968,5.228711689821e-06,0.489,0.4879518072289157,0.997946611909651,0.655428186109238,0.005847953216260274,486,3,510,1
91777.05730878066,0.00988180895703504,1.1501895126034914e-06,0.525,0.5235707121364093,1.0,0.6872942725477288,0.006276150627483762,522,3,475,0
97834.57567017853,0.009906741109293113,6.167835792802449e-06,0.495,0.49295774647887325,0.9979633401221996,0.6599326599326599,0.009823182711005438,490,5,504,1
82286.85730007829,0.008502125862134164,3.6391495912709235e-06,0.499,0.4974924774322969,1.0,0.6644340254521098,0.0059523809522628495,496,3,501,0
96292.8631892029,0.008516518827346997,6.976176307273041e-06,0.476,0.4749498997995992,1.0,0.6440217391304348,0.003802281368749006,474,2,524,0
84212.96517048914,0.0075949285674648615,5.575420646647963e-06,0.511,0.5090361445783133,1.0,0.6746506986027944,0.008113590263527107,507,4,489,0
71524.1283299495,0.00896758797325579,8.363472136664516e-06,0.53,0.5271629778672032,1.0,0.6903820816864296,0.01260504201654191,524,6,470,0
72501.05954950445,0.009295690795640188,8.073989014748776e-06,0.527,0.5251004016064257,1.0,0.6886109282422647,0.008385744234625037,523,4,473,0
67653.96596922059,0.009973508361465969,9.12305312800019e-06,0.502,0.501002004008016,1.0,0.6675567423230975,0.00399999999992,500,2,498,0
78259.96861426439,0.0006508991147290305,7.67004360824031e-06,0.479,0.47690763052208834,1.0,0.6458191706322229,0.007619047618902494,475,4,521,0
75713.45517922069,0.008741423845420863,6.675644172527239e-06,0.506,0.5030181086519114,1.0,0.6693440428380187,0.01199999999976,500,6,494,0
73284.28420763627,0.002321935143743484,8.23795612447349e-06,0.491,0.48997995991983967,1.0,0.6577000672494956,0.003913894324776636,489,2,509,0
